id,name,num_followers,broadcaster_type,description,lang,last_game_played_name,view_count,profile_image_url,created_at,user_follows
605777965,caseesports_tv,,partner,"Canal oficial de CASE ESPORTS, club de @casemiro",es,FIFA 22,504038,https://static-cdn.jtvnw.net/jtv_user_pictures/0b784e2d-3377-4f11-aa43-a67ff8ecb64a-profile_image-300x300.png,2020-11-10T11:00:21Z,
66302775,RobertoCein,,partner,22 años | Me veo más alto en cámara 😼 | Hago cositas en vivo 😈 | Siempre haciendo lo que me hace feliz 💃🏻❤️,es,Just Chatting,16710366,https://static-cdn.jtvnw.net/jtv_user_pictures/4f14e2ce-4b0e-40e8-8acc-3cf1fde879c4-profile_image-300x300.png,2014-07-14T06:42:02Z,
189089662,Amichocolat,,affiliate,,es,Just Chatting,106247,https://static-cdn.jtvnw.net/jtv_user_pictures/8de3bd0c-f151-4efc-b659-013a6793f483-profile_image-300x300.png,2018-01-05T21:50:01Z,
142339574,Movistar_Riders,,partner,"Movistar Riders es un club de eSports creado para contribuir al desarrollo de los deportes electrónicos. Contamos con diferentes equipos compuestos por jugadores profesionales en los videojuegos más populares, listos para competir y llevar al club a lo más alto.",es,Counter-Strike: Global Offensive,7782921,https://static-cdn.jtvnw.net/jtv_user_pictures/ece8b1df-3df7-4193-aba5-f927e34794c0-profile_image-300x300.png,2016-12-19T15:06:33Z,
127571954,xIsma,,partner,,es,Fortnite,1217553,https://static-cdn.jtvnw.net/jtv_user_pictures/7b99a246-6ea4-46b7-90bc-bc4d601eb215-profile_image-300x300.png,2016-06-24T00:24:58Z,
24032673,BazTraK,,affiliate,,es,DayZ,112370,https://static-cdn.jtvnw.net/jtv_user_pictures/bda61085-f6c5-4f72-bdf6-8b9528990013-profile_image-300x300.png,2011-08-12T22:27:06Z,
32006376,iamcarbono,,partner,El canal va dirigido a toda esa gente que quiere aprender a jugar al juego.,es,League of Legends,404965,https://static-cdn.jtvnw.net/jtv_user_pictures/c0aee2f9-9324-41c5-ab88-cd67e3050171-profile_image-300x300.png,2012-07-09T21:16:13Z,
43447214,MarkelTL,,affiliate,Jugador profesional de videojuegos entre otras cosas,es,Fortnite,80994,https://static-cdn.jtvnw.net/jtv_user_pictures/141af957-264d-4fc5-85e5-f85391c0317b-profile_image-300x300.jpg,2013-05-11T21:34:49Z,
187381896,Weiterr,,affiliate,Streamer. Former: ZeroZoneclub & gBots. Estudiante de Marketing y Empresa. Antes competía en Fortnite. contactoweiter@gmail.com,es,Fortnite,156136,https://static-cdn.jtvnw.net/jtv_user_pictures/010061d8-04cc-42ea-a4af-1cc4c3e863a2-profile_image-300x300.png,2017-12-26T10:42:11Z,
221451210,RoXasXIIIth,,affiliate,"Principalmente League of Legends streamer Main ADC/MID Platino, pero te puedo sorprender con un poco de variedad cuando el LoL me de asco :)",es,VALORANT,814,https://static-cdn.jtvnw.net/jtv_user_pictures/41c8974a-43fe-4c64-acf5-0d26e677c3ae-profile_image-300x300.png,2018-05-11T10:43:07Z,
123922797,IamCristinini,,partner,"📺 Presentadora de TV || 🎙 Doblaje || 🎮 Videojuegos || ൠ  Emprendedora, creativa y entusiasta ",es,Just Chatting,83079223,https://static-cdn.jtvnw.net/jtv_user_pictures/9fe6686f-d1a0-41a5-9962-5c73997d3dca-profile_image-300x300.png,2016-05-10T10:15:59Z,
185913819,Recuerd0p,,partner,"Bienvenidos a este pedazo de canal, donde vais a poder disfrutar de un ambiente cálido en familia. Actualmente estoy jugando a Fortnite  ---CODIGO RECU      ---",es,Fortnite,2456095,https://static-cdn.jtvnw.net/jtv_user_pictures/70ac7238-685a-4192-af43-9698ddcdf475-profile_image-300x300.png,2017-12-15T14:05:21Z,
643779070,yumekosakura,,affiliate,"Holaaa! Me llamo Natalie, soy Colombiana y nueva  en twitch, me uní solo para divertirme un rato... espero sacarte muchas sonrisas :3",es,VALORANT,1023,https://static-cdn.jtvnw.net/jtv_user_pictures/dd9fdc99-af30-486c-b131-eff2d9bc6146-profile_image-300x300.png,2021-01-30T22:35:30Z,
448962752,owarinokama,,,"Un pequeño rincón más dedicado a jugar diversidad, desde lo más conocido a indies. También puedes verme de vez en cuando dibujar (manga, arte digital, diseño gráfico, etc).",es,No Man's Sky,122,https://static-cdn.jtvnw.net/jtv_user_pictures/fab7a527-3a14-44f4-bf91-72633ed7f105-profile_image-300x300.png,2019-07-17T23:04:53Z,
93074225,AlexSeTTS,,affiliate,Tryhardeo todo,es,Teamfight Tactics,8006,https://static-cdn.jtvnw.net/jtv_user_pictures/b4d1c1f2-16f5-4a43-bbab-47b9d8aa26bb-profile_image-300x300.png,2015-06-09T12:22:35Z,
540173961,denisiur,,affiliate,"Manquita pero feliz 💕tengo 23 años, me gustan los cheetos según yo no me tilteo en los juegos, mis compás me joden porque mido 1.56 😔💖 hago mas streams en la plataforma celeste estoy como Denisiur exe",es,Just Chatting,1691,https://static-cdn.jtvnw.net/jtv_user_pictures/65d02cfb-f9a4-43e4-8652-6aa47db8efe1-profile_image-300x300.png,2020-06-06T04:55:16Z,
192264375,glucossica,,affiliate,"¡Hola, bienvenidos al canal! ☆ Soy Jess y espero que este sea un espacio donde podamos interactuar y pasar un buen rato los fines de semana.  Si os gustan las mañanitas comfys tanto como a mi preparaos para una sesión de Just Chatting, juegos indies y Animal Crossing ｡.:*☆",es,Genshin Impact,78153,https://static-cdn.jtvnw.net/jtv_user_pictures/2a571689-c4d5-46a5-a6bb-f265c79ab08b-profile_image-300x300.png,2018-01-22T19:17:27Z,
44880944,ElmiilloR,,partner,CHALLENGER RANK 1 EN TODOS LOS GAMES JAMÁS CRAEADOS,es,Slots,78624491,https://static-cdn.jtvnw.net/jtv_user_pictures/95ce9a93-0d8f-49d5-bd3c-fd2851eaecda-profile_image-300x300.png,2013-06-17T18:54:08Z,
643510660,ChofiHochi,,affiliate,"Holaa soy Chofii!♥ Nueva en Twitch vamos a jugar y a pasarla bien...Nos vamos a reír muchísimo, eso te lo aseguro♥ Welcome♥",es,Just Chatting,56378,https://static-cdn.jtvnw.net/jtv_user_pictures/aaf8b3d2-2b00-4e49-8687-6d746621ab52-profile_image-300x300.png,2021-01-30T16:01:53Z,
444067643,julssssss_,,affiliate,,es,VALORANT,15786,https://static-cdn.jtvnw.net/jtv_user_pictures/ed1bedcb-011c-464d-bcf9-5edbb6e1b06b-profile_image-300x300.png,2019-06-25T19:55:36Z,
536794313,PapoMC,,partner,,es,Just Chatting,26965981,https://static-cdn.jtvnw.net/jtv_user_pictures/1090fc37-ec9b-4999-b8dc-7258e03a5b99-profile_image-300x300.png,2020-05-28T21:13:28Z,
96116107,Mixwell,,partner,Professional VALORANT player - Captain of @G2esports and Twitch Partner (Business: Mixwell@prodigy-agency.gg),es,VALORANT,18733852,https://static-cdn.jtvnw.net/jtv_user_pictures/873fdf16-9dd8-40fe-bede-4bccd2977e03-profile_image-300x300.png,2015-07-14T14:44:13Z,
48512767,shhhack,,partner,,es,VALORANT,585975,https://static-cdn.jtvnw.net/jtv_user_pictures/8b585590-9386-48d3-aae1-1c44498e4037-profile_image-300x300.png,2013-09-03T16:18:37Z,
105334468,nachomol,,partner,"Bienvenidos a mi perfil de Twitch, bienvenidos a Hablemos de videojuegos. De lunes a viernes de 15:30 a 17:00 horas. Tu radio de videojuegos.",es,Talk Shows & Podcasts,130170,https://static-cdn.jtvnw.net/jtv_user_pictures/f609a280-631b-4374-af8d-8c701bbf92a0-profile_image-300x300.png,2015-10-27T17:19:14Z,
121812261,is_Cliper,,,,es,Spore,24,https://static-cdn.jtvnw.net/jtv_user_pictures/9c422cb3-6e7a-43c9-be67-37985de27710-profile_image-300x300.png,2016-04-15T03:19:02Z,
450750582,NGLSpain,,partner,Canal oficial de Twitch de NGLSpain.,es,Call of Duty: Black Ops Cold War,213419,https://static-cdn.jtvnw.net/jtv_user_pictures/b1a5e81c-79f7-411a-8615-2e3922296fe2-profile_image-300x300.png,2019-07-26T15:21:38Z,
116693359,PatataIRL,,affiliate,"Actualmente juego Escape from Tarkov, csgo y poco más",es,Escape from Tarkov,9256,https://static-cdn.jtvnw.net/jtv_user_pictures/b4c090c2-fb02-482a-a016-7dc7cff63040-profile_image-300x300.jpg,2016-02-22T21:33:33Z,
77649106,Ampeterby7,,partner,"Soy nuevo. Aquí me vas a conocer de verdad, mucho más allá de lo que puedes ver en YouTube. Ahora tú decide si te quieres quedar {No Family Friendly}",es,Fortnite,13922278,https://static-cdn.jtvnw.net/jtv_user_pictures/ampeterby7-profile_image-4ec70a4fa480135e-300x300.png,2014-12-21T14:26:51Z,
178718986,JrgeQ,,affiliate,,es,VALORANT,1238325,https://static-cdn.jtvnw.net/jtv_user_pictures/6173727f-c923-4cac-8ffc-d33f6e044eff-profile_image-300x300.png,2017-10-22T11:49:05Z,
96776209,Sylzer_,,,,es,Genshin Impact,1419,https://static-cdn.jtvnw.net/jtv_user_pictures/01ce4740-b9f3-4a3d-803b-5446da64f6f2-profile_image-300x300.png,2015-07-21T17:53:51Z,
76619210,Evil_Gato,,affiliate,Soy un chico de 23 años de Barcelona que estudia bioinformática. En este canal podrás ver varios juegos  y hablar conmigo sobre lo que preguntes. INC cam para tomar chupitos while juego. Bienvenido a Lordran!,es,VALORANT,1581,https://static-cdn.jtvnw.net/jtv_user_pictures/eb05ddf3-af0b-42ab-b41c-654531609dbd-profile_image-300x300.png,2014-12-05T23:53:15Z,
472872658,PenhaTe,,affiliate,No lo se ni yo,es,Fortnite,11604,https://static-cdn.jtvnw.net/jtv_user_pictures/f3bbaca3-63ad-4074-9db7-6dce3c7633b8-profile_image-300x300.png,2019-11-15T20:13:56Z,
217261645,MixFoxyLover,,affiliate,"Soy una fantasía hecha realidad. Spanish Drag Queen Superstar. De Lunes a Viernes dándolo todo en directo, y algunos fines de semana también. Drag, Makeup, y jugamos al Dead by Daylight.",es,Dead by Daylight,276479,https://static-cdn.jtvnw.net/jtv_user_pictures/05b230bf-c03e-4eab-9f7a-998820da5519-profile_image-300x300.png,2018-04-28T14:47:31Z,
24928177,ImYurner0s,,partner,,es,League of Legends,96592,https://static-cdn.jtvnw.net/jtv_user_pictures/imyurner0s-profile_image-aa4dcf2896519cbd-300x300.png,2011-09-18T22:10:31Z,
437378931,sofi_oc,,partner,"Hola! Por lo general no tengo ni idea de qué estoy haciendo, charlo mucho con el chat, reacciono a videos y juego para el ogt al fortnite. ",es,Just Chatting,885489,https://static-cdn.jtvnw.net/jtv_user_pictures/c5b3f824-f58c-4904-9bb5-cb48ecff873d-profile_image-300x300.png,2019-05-24T20:02:03Z,
115757468,AdrianFireHD,,partner,Jugador profesional de la ESL,es,Minecraft,414713,https://static-cdn.jtvnw.net/jtv_user_pictures/adrianfirehd-profile_image-5a9ca3f73a88c160-300x300.jpeg,2016-02-13T21:23:05Z,
31274319,Divlak,,affiliate,,es,Solar Ash,108605,https://static-cdn.jtvnw.net/jtv_user_pictures/divlak-profile_image-3ae2425c226779ad-300x300.png,2012-06-12T21:28:54Z,
92439956,UriiFN,,affiliate,Jugador profesional de Fortnite para Team Queso. ,es,Fortnite,411432,https://static-cdn.jtvnw.net/jtv_user_pictures/1316db90-95ae-404a-a3a8-670b380218d4-profile_image-300x300.png,2015-06-01T15:01:52Z,
468589857,nahiiamonroy,,affiliate,,es,VALORANT,15646,https://static-cdn.jtvnw.net/jtv_user_pictures/7e32f4a2-cc4f-4d46-b75a-f0512e1404b8-profile_image-300x300.png,2019-10-22T16:51:50Z,
225805169,capitan_spoiler,,affiliate,Sexy el que lo lea. Bienvenid@s a mi canal!!! 🤘😀🤘[ASTURIAS][ESPAÑA]. ,es,Call of Duty: Black Ops Cold War,4204,https://static-cdn.jtvnw.net/jtv_user_pictures/21729a78-dcd4-4428-a987-d805c696ac3f-profile_image-300x300.png,2018-05-24T22:46:14Z,
138907193,Fabio_Jules,,affiliate,"Muchos jajajas, pero probablemente y lamentándolo mucho pocos jijijis :S",es,Special Events,1977,https://static-cdn.jtvnw.net/jtv_user_pictures/20ab682d-1a6f-406d-9a39-0c48f3572e28-profile_image-300x300.png,2016-11-06T13:58:35Z,
236022314,Tole,,partner,,es,VALORANT,1614210,https://static-cdn.jtvnw.net/jtv_user_pictures/66f453cf-947a-4863-a269-a40f17366257-profile_image-300x300.png,2018-07-04T00:48:58Z,
42814514,CooLifeGame,,partner,"Hola mi nombre es Jacky, conocido por CooLifeGame o el Chino HAI! Jugamos a cualquier cosa que nos haga estallar de risa! 🔛 League of Legends, GTAV RP y muchos más. 🔛SUBATON #jacky1000 🔛",es,Twitch Plays,38524097,https://static-cdn.jtvnw.net/jtv_user_pictures/coolifegame-profile_image-9981825686660744-300x300.png,2013-04-24T14:00:43Z,
463837958,felinux9,,affiliate,Hago directos de vez en cuando y aunque no soy pro jugando si me das una oportunidad prometo que no será en vano.,es,Minecraft,3227,https://static-cdn.jtvnw.net/jtv_user_pictures/b86d9559-6e67-462a-8a65-2db301de8440-profile_image-300x300.png,2019-09-23T15:49:13Z,
264685352,GlomyMoon,,affiliate,"Hola, soy Glomy 💗 En este canal jugamos, charlamos, y algunos findes hacemos deporte. Me encanta interactuar con vosotros así que salúdame y hablemos 💗",es,Little Nightmares II,21963,https://static-cdn.jtvnw.net/jtv_user_pictures/82bc01f3-c454-4f68-8d92-49a69f308032-profile_image-300x300.png,2018-10-04T20:36:52Z,
506490975,UniversoValorant,,,"Bienvenido a Universo Valorant Talkshow. Todos los miércoles a las 16:00, y viernes a las 22:00 comentaremos todo el contenido de Valorant de actualidad: tanto metagame, futuros parches, competiciones, y salseos. !No te lo pierdas!¡A partir del 4 de noviembre nos trasladamos a Esportmaniacos!",es,VALORANT,182439,https://static-cdn.jtvnw.net/jtv_user_pictures/7df857ff-a667-453d-8e27-a427667b5690-profile_image-300x300.png,2020-03-31T17:23:14Z,
91816176,FTREFORMED,,partner,"Antes caster en LVP, ahora head coach de 19esports en Valorant. ",es,Golden Sun: Dark Dawn,1995474,https://static-cdn.jtvnw.net/jtv_user_pictures/95b5b14d-28d1-4bad-b632-fc9e92930bcf-profile_image-300x300.png,2015-05-24T13:10:33Z,
469086161,bjrerf,,affiliate,Creador de contenido IRL y VALORANT,es,Crab Game,3202,https://static-cdn.jtvnw.net/jtv_user_pictures/1ca2c072-f11c-4029-97f4-35613a8b64ec-profile_image-300x300.png,2019-10-25T18:25:19Z,
85358353,Pablochos,,affiliate,,es,Fortnite,189711,https://static-cdn.jtvnw.net/jtv_user_pictures/fdd7c507-bb1a-42ae-be62-a9205da375cb-profile_image-300x300.jpeg,2015-03-15T15:55:24Z,
78127546,FATAisHungry,,affiliate,"Hello, I'm Fata 🇺🇸 🇫🇷 🇪🇸 a multilingual streamer & former basketball player. I Mostly Stream NBA 2k, but as the stream grows I'm doing more things. Bienvenido a mi Mundo! 👀    #MusicLover ♩♫  #Foodie 🍕🍔  #FitnessAddict💪🏾 #MentalHealth 🙏🏾",es,NBA 2K22,30880,https://static-cdn.jtvnw.net/jtv_user_pictures/2819b8c8-a99b-4085-a12c-f55d16476e13-profile_image-300x300.png,2014-12-27T21:53:23Z,
264639856,RedRoyaleStream,,partner,"La gran comunidad de Battle Royale en español con la participación de Willyrex: partidas épicas, retos demenciales, contamos noticias, analizamos rumores, damos los mejores trucos y consejos, presumimos de las mejores skills... ¡Síguenos para no perderte nada de nada!",es,Among Us,4795953,https://static-cdn.jtvnw.net/jtv_user_pictures/84415b73-dab6-4292-99d2-50477b06cce9-profile_image-300x300.png,2018-10-04T15:46:48Z,
137550161,newskill_es,,,"Videojuegos, skill y mucho RGB. #FeelingTheGame",es,Just Chatting,42887,https://static-cdn.jtvnw.net/jtv_user_pictures/b0f9854c-9950-461a-a619-90cfe07e7dc3-profile_image-300x300.png,2016-10-21T12:59:40Z,
157658336,ElSpreen,,partner,Que onda gente,es,Just Chatting,16196281,https://static-cdn.jtvnw.net/jtv_user_pictures/1c14619b-d930-48d4-bd17-91784c8bde0f-profile_image-300x300.jpeg,2017-05-22T22:00:42Z,
198790630,werevertumorro,,affiliate,,es,VALORANT,1752584,https://static-cdn.jtvnw.net/jtv_user_pictures/9a2e6b54-50b9-4761-9c0b-d092b5f080ce-profile_image-300x300.png,2018-02-28T00:06:27Z,
60233181,MineGirlGames,,partner,"¡Bienvenidx  uwu! Todo aquí es RANDOM, así que si te preguntas de que hago directo pues un poco de todo, just chatting, videjuegos, makers and crafts... Eso si, siempre a las 8:30 PM (HORA ESPAÑOLA) ",es,Makers & Crafting,95505,https://static-cdn.jtvnw.net/jtv_user_pictures/9b93a75e-20dd-425a-9e35-bc5e66ea49c6-profile_image-300x300.png,2014-04-05T11:48:39Z,
75930767,FanTheQiQi,,partner,"Me llamo Juan Cruz. Soy de Concordia Entre Ríos, Argentina. Hago directo 6 días a la semana, estudio y trabajo en mis ratos libres. Juego hace muchos años MTG , MTGO pero hace ya un tiempo me metí en TFT y no lo puedo dejar.",es,Teamfight Tactics,1153760,https://static-cdn.jtvnw.net/jtv_user_pictures/9d5fd8f5-2e1c-4bc1-8c0a-49c180873d41-profile_image-300x300.png,2014-11-25T19:46:02Z,
522126144,tqbebe10,,,"🅹🆄🅶🅰🅳🅾🆁 🅳🅴 🆅🅰🅻🅾🆁🅰🅽🆃 🆈 🅻🅴🅰🅶🆄🅴 🅾🅵 🅻🅴🅶🅴🅽🅳🆂 , 🅴🅽🆃🆁🅴 🅾🆃🆁🅾🆂 🅶🅰🅼🅴🆂 🅿🅰🆂🅰🆃🅴!!!!! 🖤",es,Garena Free Fire,220,https://static-cdn.jtvnw.net/jtv_user_pictures/aec5e099-0f6a-4c23-a87d-6939a08d41ab-profile_image-300x300.png,2020-04-28T14:57:55Z,
29530640,Dheylo,,partner,hey,es,Just Chatting,7764511,https://static-cdn.jtvnw.net/jtv_user_pictures/9021632e-9520-469a-a8a9-0f1ee1eb8dca-profile_image-300x300.png,2012-04-05T16:32:35Z,
89999764,hymato,,affiliate,"Soy un chico de Alcala de Henares, Madrid, que esta empezando a streamear con RAID a ver que os parece!!!!",es,Raid: Shadow Legends,11405,https://static-cdn.jtvnw.net/jtv_user_pictures/32a558e2-37dd-4534-b5f1-1e0bb2c5d599-profile_image-300x300.png,2015-05-01T21:02:21Z,
420401275,ileniiaaherrera,,affiliate,"No tengo coronavirus, pero sí resaca, si me sigues se me pasa. Soy Ilenia tengo 21 años y como a la mayoría de twitch le molan los videojuegos y más cosillas, espero que te lo pases bien conmigo jeje ",es,VALORANT,4706,https://static-cdn.jtvnw.net/jtv_user_pictures/f89324d6-38b8-4bb2-b940-e97008cb809c-profile_image-300x300.png,2019-03-01T13:54:07Z,
219629157,alexrosadx,,affiliate,🤍,es,Fortnite,29056,https://static-cdn.jtvnw.net/jtv_user_pictures/c69c9198-5826-4f74-9a48-2211498cd8f4-profile_image-300x300.png,2018-05-09T17:03:22Z,
682872117,gonzaplayfb,,affiliate,Soy nuevo así que hola vente y dame amor del bueno los amo.,es,League of Legends,3334,https://static-cdn.jtvnw.net/jtv_user_pictures/687f142b-c237-4886-bb51-04fc23a44597-profile_image-300x300.png,2021-05-02T21:45:20Z,
219098075,DavilinTV,,affiliate,hago strims,es,Just Chatting,991543,https://static-cdn.jtvnw.net/jtv_user_pictures/ca6f643e-d7ff-4fd7-8f8c-70bbe9c5d3dd-profile_image-300x300.png,2018-05-07T18:42:42Z,
531047144,LosXavales00,,affiliate,"Hablamos de música principalmente, desde el respeto y con buen gusto. YT: Los Xavales IG+TW: losxavales00",es,Just Chatting,93513,https://static-cdn.jtvnw.net/jtv_user_pictures/22911441-2e0b-415c-81a5-0e7765339a66-profile_image-300x300.png,2020-05-15T16:05:26Z,
61504845,Frankkaster,,partner,Todos los días ON bebes Mail: frankkaster@9z.gg,es,Just Chatting,24841693,https://static-cdn.jtvnw.net/jtv_user_pictures/e4238be738e0437d-profile_image-300x300.jpeg,2014-04-23T23:28:33Z,
155652547,xypherz1,,affiliate,,es,New World,297667,https://static-cdn.jtvnw.net/jtv_user_pictures/cec75c3d-06b6-4080-850e-7e03979d951d-profile_image-300x300.png,2017-05-03T18:44:46Z,
41457142,inkoslol,,partner,"Amante de SoloQ, preparandome para la vuelta :D",es,Oxygen Not Included,473112,https://static-cdn.jtvnw.net/jtv_user_pictures/210f61ec-3606-46c3-b57c-e3acfbfe90ad-profile_image-300x300.png,2013-03-17T21:54:50Z,
208668149,anaixsita,,partner,Hago directos y esas vainas.,es,Just Chatting,391996,https://static-cdn.jtvnw.net/jtv_user_pictures/e3636a93-9e42-4092-acc1-5229a63479b9-profile_image-300x300.png,2018-03-25T22:24:49Z,
27627583,tonacho,,partner,"Soy un tío normal, normalmente épico",es,Minecraft,3185600,https://static-cdn.jtvnw.net/jtv_user_pictures/tonacho-profile_image-b9fc63658b3d1c5b-300x300.png,2012-01-21T15:53:00Z,
165265578,Kiles71,,affiliate,Ukranian/Spanish 23 years old professional VALORANT player for @AcendClub. BEST STREAMING OF THE UNIVERSE NO KAPPA :),es,VALORANT,33627,https://static-cdn.jtvnw.net/jtv_user_pictures/8ff12c79-536f-4ad7-9a40-3c307c4db42e-profile_image-300x300.png,2017-07-17T17:58:27Z,
104178634,luisitopixixi,,partner,"TOP 5 DEL MUNDO EN PUNTOS DE ARENA, PELEANDO PARA SER PRIMERO. TODOS LOS DIAS DIRECTOS NOCTURNOS PARA LOS QUE TENEMOS MAL HORARIO. BUEN AMBIENTE EN EL CHAT GARANTIZADO",es,Fortnite,1221251,https://static-cdn.jtvnw.net/jtv_user_pictures/ed1d0c19-d2f5-4abf-9ca5-594c0962bf5e-profile_image-300x300.jpg,2015-10-11T15:43:17Z,
75965799,LVPWolk,,partner,Comentarista de League of Legends en LVP.RUIN Y MEZQUINO.,es,League of Legends,99043,https://static-cdn.jtvnw.net/jtv_user_pictures/4da737cc-d48e-43b8-adb8-3d85716f3e84-profile_image-300x300.png,2014-11-26T10:29:56Z,
134400089,Aryll,,partner,• Art • Videogames • Cupcake • ,es,VALORANT,1107240,https://static-cdn.jtvnw.net/jtv_user_pictures/b462faae-4e84-4a5e-96e6-b6fa5cc1b5ee-profile_image-300x300.png,2016-09-10T19:27:29Z,
274818349,Keyshae_Esp,,affiliate,"Persona loca, manca y coja  .Es bromaaa... bueno no... hahahaha  Chica de Barcelona fan de los videojuegos desde la adolescencia y hago lo que puedo dentro de lo que ya os he dicho.. que soy manquilla, pero eh seguro que os reis!",es,Grand Theft Auto V,667646,https://static-cdn.jtvnw.net/jtv_user_pictures/e97e327a-8729-48fe-9224-67061edeb546-profile_image-300x300.png,2018-11-13T22:41:56Z,
622005620,viierxa,,affiliate,"Por la mañana estudiante ""aplicada"" por la tarde intento de chica gamer.",es,Minecraft,23876,https://static-cdn.jtvnw.net/jtv_user_pictures/c1ef1a14-36f0-4f63-82bb-c759bad00589-profile_image-300x300.png,2020-12-17T15:09:35Z,
69630047,xr0bles,,affiliate,"PC: 'Bocata chóped' en el LOL. Mucho TFT en elo medio                                                                                                                                                              PS4: javii_yeah    COD MW, Gran Turismo, Apex.                                  ",es,League of Legends,2876,https://static-cdn.jtvnw.net/jtv_user_pictures/077a98b1-b89b-4b3b-912b-6d387e22a420-profile_image-300x300.png,2014-08-22T14:55:36Z,
103172241,TheOxYLus,,affiliate,Este es un canal para echarse unas risas y pasarlo bien! Obviamente con las skills y el aim de un PRO kappa! XD ESPERO QUE DISFRUTÉIS!,es,Escape from Tarkov,47863,https://static-cdn.jtvnw.net/jtv_user_pictures/c11d14de-8979-4de4-8a78-985e0f4339e8-profile_image-300x300.png,2015-09-27T19:37:33Z,
145881490,MiruuArt,,affiliate,♡ Freelance Illustrator | Emote Artist ♡,es,Art,56436,https://static-cdn.jtvnw.net/jtv_user_pictures/8697ec4f-206e-4a63-8d70-e125be8e8302-profile_image-300x300.png,2017-01-24T20:45:49Z,
44251936,PoPiFresHH,,affiliate,,es,VALORANT,26857,https://static-cdn.jtvnw.net/jtv_user_pictures/32adea0c-7fd9-4923-afc0-224ef8566cec-profile_image-300x300.png,2013-06-02T00:44:06Z,
45878070,PochiPoom,,partner,"Entrenador profesional de LoL (KIYF, ASUS, S2V, G2Arctic). Peak Elo: MASTER",es,Project Zomboid,824209,https://static-cdn.jtvnw.net/jtv_user_pictures/32dc190a-4192-41aa-b642-859893ae8df0-profile_image-300x300.png,2013-07-10T09:51:18Z,
28295631,MikuChinatsu,,affiliate,"¡Hola! Soy Miku, tengo 22 años y soy cantante de k-pop, estudio coreano y soy creadora de contenido. Canto, juego a videojuegos y nos reímos juntos. ¡Quédate conmigo!",es,Animal Crossing: New Horizons,361688,https://static-cdn.jtvnw.net/jtv_user_pictures/5212171e-2dcf-4c3c-a9dc-9b878897cd1d-profile_image-300x300.png,2012-02-17T21:27:44Z,
406485983,EpicasBatallitas,,affiliate,,es,Iron Harvest,21584,https://static-cdn.jtvnw.net/jtv_user_pictures/cea75d42-31c3-4c77-a205-3f54e059f35d-profile_image-300x300.png,2019-01-03T18:52:29Z,
197971288,PoL3iRoU,,,ES | Fortnite Player ,es,Fortnite,506,https://static-cdn.jtvnw.net/jtv_user_pictures/613f2030-4809-4613-bf3b-2498406bf1ae-profile_image-300x300.png,2018-02-23T16:53:01Z,
569189497,jajalex3,,affiliate,ME HE VUELTO UN MODERNO STREAMER MANCO PROFESIONAL. Sígueme para más :) https://linktr.ee/jajalex3,es,Fortnite,102163,https://static-cdn.jtvnw.net/jtv_user_pictures/5f93029f-578f-4831-be8c-4c42f635118d-profile_image-300x300.png,2020-08-18T21:34:53Z,
52319485,RaevenCCA,,partner,RaevenCCA - Streamer de MMOs y RPG. Amante del Warhammer y otros Wargames. Autor de Tierras Robadas y fundador del CCA Entertainment,es,Warhammer,7777265,https://static-cdn.jtvnw.net/jtv_user_pictures/72a1c48c-141a-42d6-be26-24d74cf236b0-profile_image-300x300.png,2013-11-28T22:23:41Z,
156911962,marinawaa,,affiliate," 🔥El elo como el perreo hasta el subsuelo🔥🌸Streams de videojuegos, cosplays y just chatting!! 🌸",es,VALORANT,13560,https://static-cdn.jtvnw.net/jtv_user_pictures/63201ced-01f0-4b01-8b36-1b35d072c819-profile_image-300x300.png,2017-05-14T23:25:07Z,
278549463,BniteZ,,partner,Intentando cumplir un sueño.... Jugador para... | Daily stream,es,Fortnite,7468215,https://static-cdn.jtvnw.net/jtv_user_pictures/6b09ec0a-c6b5-4f86-ae36-fa8c1ac41e97-profile_image-300x300.png,2018-11-26T23:55:24Z,
43912951,5ro4,,affiliate,"Soy Alva Majo, desarrollador de videojuegos indie y youtuber. Streams los miércoles a las 19:00 hora española (a la vez que publico video en YouTube), de unas 2 horas de duración.",es,Guts 'N Goals,604404,https://static-cdn.jtvnw.net/jtv_user_pictures/5ro4-profile_image-0e6a30d25dd5f6ad-300x300.png,2013-05-24T18:22:32Z,
136704222,tealium,,,Disfrutando jugando a League of Legends ,es,League of Legends,1780,https://static-cdn.jtvnw.net/jtv_user_pictures/50aa5bbf-0093-42ce-8e28-d0755a6d9036-profile_image-300x300.png,2016-10-09T18:31:49Z,
58526267,Mangel,,partner,Home Entertainment  𝗩𝗛𝗦 & 𝗡𝗜𝗡𝗧𝗘𝗡𝗗𝗢 - Contact/Business: mangel@vizz-agency.com,es,Just Chatting,7228660,https://static-cdn.jtvnw.net/jtv_user_pictures/ddf0c4fb-4c94-4117-ab14-cc9cc4f569db-profile_image-300x300.png,2014-03-10T00:18:04Z,
199046842,nilojeda,,partner,Streamer hasta que encuentre trabajo,es,Just Chatting,4165075,https://static-cdn.jtvnw.net/jtv_user_pictures/90dc9c75-9344-47aa-9422-8b7fbe0abab8-profile_image-300x300.png,2018-02-28T22:00:23Z,
